date,Product,Sales,Price Discount,In-Store Promo,Catalogue Promo,Store End Promo,Google_Mobility,Covid_Flag,V_DAY,EASTER,CHRISTMAS
2019-09-29,SKU6,23973.0,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-06,SKU6,39082.0,0.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-13,SKU6,50881.0,0.38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-20,SKU6,138789.0,0.53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-27,SKU6,143887.0,0.53,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-11-03,SKU6,163536.0,0.53,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-11-10,SKU6,29842.0,0.28,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-11-17,SKU6,36323.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-24,SKU6,26587.0,0.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,SKU6,40726.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-08,SKU6,13056.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-15,SKU6,14398.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-22,SKU6,16213.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-29,SKU6,6067.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05,SKU6,7314.0,0.53,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-01-12,SKU6,27657.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-19,SKU6,9984.0,0.53,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-01-26,SKU6,30336.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,SKU6,9831.0,0.54,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,SKU6,32102.0,0.69,1.0,0.0,0.0,2.36,1.0,0.0,0.0,0.0
2020-02-16,SKU6,10955.0,0.53,1.0,0.0,1.0,3.3,1.0,1.0,0.0,0.0
2020-02-23,SKU6,24330.0,0.69,0.0,0.0,0.0,3.9,1.0,0.0,0.0,0.0
2020-03-01,SKU6,9934.0,0.53,1.0,0.0,1.0,3.81,1.0,0.0,0.0,0.0
2020-03-08,SKU6,24731.0,0.69,0.0,0.0,0.0,3.01,1.0,0.0,0.0,0.0
2020-03-15,SKU6,11742.0,0.53,1.0,0.0,0.0,0.26,1.0,0.0,0.0,0.0
2020-03-22,SKU6,20879.0,0.69,0.0,0.0,0.0,-15.7,1.0,0.0,0.0,0.0
2020-03-29,SKU6,11874.0,0.53,0.0,0.0,0.0,-26.63,1.0,0.0,0.0,0.0
2020-04-05,SKU6,9705.0,0.53,0.0,0.0,0.0,-28.49,1.0,0.0,0.0,0.0
2020-04-12,SKU6,6756.0,0.53,1.0,0.0,0.0,-27.3,1.0,0.0,1.0,0.0
2020-04-19,SKU6,16926.0,0.64,0.0,0.0,0.0,-24.28,1.0,0.0,0.0,0.0
2020-04-26,SKU6,7726.0,0.53,0.0,0.0,0.0,-22.58,1.0,0.0,0.0,0.0
2020-05-03,SKU6,8302.0,0.5,0.0,0.0,0.0,-18.18,1.0,0.0,0.0,0.0
2020-05-10,SKU6,7924.0,0.0,0.0,0.0,0.0,-15.91,1.0,0.0,0.0,0.0
2020-05-17,SKU6,63725.0,0.49,0.0,0.0,0.0,-15.27,1.0,0.0,0.0,0.0
2020-05-24,SKU6,23969.0,0.65,0.0,0.0,0.0,-13.24,1.0,0.0,0.0,0.0
2020-05-31,SKU6,29202.0,0.64,0.0,0.0,0.0,-10.86,1.0,0.0,0.0,0.0
2020-06-07,SKU6,11104.0,0.02,1.0,0.0,1.0,-10.13,1.0,0.0,0.0,0.0
2020-06-14,SKU6,24753.0,0.3,0.0,0.0,0.0,-8.68,1.0,0.0,0.0,0.0
2020-06-21,SKU6,11518.0,0.13,1.0,0.0,1.0,-8.57,1.0,0.0,0.0,0.0
2020-06-28,SKU6,29560.0,0.33,0.0,0.0,0.0,-7.5,1.0,0.0,0.0,0.0
2020-07-05,SKU6,12577.0,0.21,1.0,0.0,1.0,-8.04,1.0,0.0,0.0,0.0
2020-07-12,SKU6,27671.0,0.42,0.0,0.0,0.0,-9.36,1.0,0.0,0.0,0.0
2020-07-19,SKU6,8670.0,0.29,1.0,0.0,0.0,-8.77,1.0,0.0,0.0,0.0
2020-07-26,SKU6,24698.0,0.44,1.0,0.0,1.0,-9.93,1.0,0.0,0.0,0.0
